#of artifacts,artifact trend,perf. as reviewer,avg. quality of reviewer ,author's cummulated quality,duration(days),complexity,consistency in load,consistency in quality,total defects count
1,0,0,999,0.014484617,7,1.5,0.5,0.031007752,6
1,1,0,999,0,33,1.5,0.5,2,43
1,1,7.5,389,0,14,2.5,0.333333333,3,5
1,0,0,389,0.000507614,0,2.5,0.333333333,0.4,0
1,0,0,389,0.000507649,5,2.5,0.333333333,0.4,0
4,-4,3,495.25,0.0046875,34.75,6,0.041666667,12.8,4
3,0,0,635,0.004693367,31.66666667,4.5,0.03125,12.8,1
9,1,7,329,0.001567398,16.33333333,13.5,0.09375,38.4,2
2,2,0,392,0,7.5,3.5,0.020833333,96,1
14,2,11.5,777.4285714,0.000627746,11.64285714,35,0.145833333,96,5
12,4,6,964,0,11.5,25.5,0.125,96,6
8,-6,0,943.875,0.001568381,8.75,20,0.083333333,38.4,2
8,5,2.5,469.625,0.004690432,13.25,12,0.083333333,12.8,2
22,13,11.5,562.9545455,0.003759398,19.13636364,33,0.229166667,16,12
3,-1,0,479,0.004684572,1,4.5,0.03125,12.8,0
8,6,0,797.25,0,3.875,17,0.083333333,96,0
3,-19,0,621.3333333,0.004696306,12.66666667,4.5,0.03125,12.8,1
7,7,0,1849.857143,0,9.285714286,0,0.875,8,72
1,-6,0,1887,0.001574307,5,0,0.125,1.6,8
1,1,0,386,0,7,0,1,1,5
6,-1,0,795,0.000466511,37.66666667,9,0.214285714,4,9
2,-1,0,713,6.67E-05,6.5,3,0.071428571,28,2
7,2,1,994.1428571,0.000466542,27,10.5,0.25,4,19
3,3,8.5,407,0,7.333333333,4.5,0.107142857,28,4
2,-4,0,1123,0.0006664,15,3,0.071428571,2.8,2
3,0,1,766.3333333,6.67E-05,2.666666667,4.5,0.107142857,28,0
5,3,0,644,0.000166633,19,7.5,0.178571429,11.2,3
4,4,16.5,1574.5,0,10.75,6,0.444444444,9,75
1,-3,0,1723,0.00890694,30,1.5,0.111111111,0.144,7
4,0,0,1698,0.007625428,8.25,6,0.444444444,0.168224299,21
2,2,0,608,0,0.5,2,0.024390244,82,0
10,9,42,1492.2,0,65.5,10,0.12195122,82,9
6,-12,0,1543,0.000335739,3.333333333,6.5,0.073170732,20.5,0
1,-1,0,608,0,9,1,0.012195122,82,0
16,6,39,1367.6875,0.000209908,41.1875,16,0.195121951,32.8,30
17,5,0,1543,0.000209872,26.35294118,17,0.207317073,32.8,4
18,1,0,1543,0.000209855,12.66666667,18,0.219512195,32.8,4
12,-4,0,1465.083333,0.00020989,1.833333333,12,0.146341463,32.8,1
2,1,0,124,0,4.5,1,0.666666667,3,0
1,1,0,92,0,6,0,0.333333333,3,0
5,4,313,1497,0.006738739,4.2,7.5,0.833333333,0.064171123,78
1,1,0,1497,0,6,1.5,0.166666667,6,53
1,1,0,298,0,75,1.5,1,1,1
3,0,0,1942,0.011122487,60.66666667,4.5,0.055555556,0.451882845,50
2,0,0,1926,0.01321176,3,3,0.037037037,0.38028169,10
3,-11,37,1942,0.009494555,4,4.5,0.055555556,0.529411765,40
14,9,654.5,1938.571429,0.007400856,127.8571429,21,0.259259259,0.679245283,155
5,1,0,1866,0.003537846,23.2,7.5,0.092592593,1.421052632,135
7,7,0,1939.714286,0,11.71428571,10.5,0.12962963,54,72
5,-4,20.5,1935.6,0.012655872,8,7.5,0.092592593,0.397058824,41
9,6,85,1933.111111,0.012098651,6.444444444,13.5,0.166666667,0.415384615,58
2,-3,0,1926,0.013073416,2.5,3,0.037037037,0.384341637,8
4,-3,31.5,1938,0.002094972,4.75,6,0.074074074,2.4,26
2,-1,0,1716,0.005407303,1.5,3,0.035714286,1.454545455,0
7,6,0,463.8571429,0.003725573,1.142857143,10.5,0.125,2.113207547,0
5,-3,0,1652.8,0.003934242,2.8,7.5,0.089285714,2,7
1,0,0,501,0.003374578,11,1.5,0.017857143,2.333333333,1
1,-2,0,1558,0.000140627,4,1.5,0.017857143,56,14
3,3,0,1288,0,1,4.5,0.053571429,56,6
5,-3,0,436,0.003724526,0,7.5,0.089285714,2.113207547,6
3,-2,0,695,0.004354544,3,4.5,0.053571429,1.806451613,9
8,1,0,360.875,0.003725049,0.5,12,0.142857143,2.113207547,4
8,6,17.5,1205.5,0.005406544,3.25,12,0.142857143,1.454545455,11
8,3,0,576.25,0.003934795,2.625,12,0.142857143,2,4
5,0,0,1336.6,0.004144423,1.2,7.5,0.089285714,1.898305085,6
1,0,100.5,990,0.002131603,1,2.5,0.5,0.086956522,5
1,1,0,605,0,337,2.5,0.5,2,17
1,-1,0,1350,0.007261109,19,1,0.047619048,0.84,0
3,3,85,1350,0,16.33333333,3,0.142857143,21,5
2,-2,437,1350,0.007263219,0.5,2,0.095238095,0.84,0
4,3,43.5,1350,0.00726533,4.75,4,0.19047619,0.84,3
1,-1,0,1350,0.007267442,10,1,0.047619048,0.84,0
3,2,93.5,1350,0.003783469,29.66666667,3,0.142857143,1.615384615,9
3,2,10.5,1427.333333,0.00727167,3.666666667,3,0.142857143,0.84,3
2,-1,0,1582,0.007269555,5,2,0.095238095,0.84,0
1,-2,400,1582,0.000582242,16,1,0.047619048,10.5,6
1,-2,37,1350,0.005819028,9,1,0.047619048,1.05,2
5,2,0,1547.8,0.019660596,5,9.5,0.071428571,1.473684211,4
3,-5,17.5,1510,0.019668737,2,6,0.042857143,1.473684211,0
8,-6,2.5,1545.25,0.01905551,2,9.5,0.114285714,1.52173913,2
3,-6,0,1614,0.011632738,16,5.5,0.042857143,2.5,12
14,10,0,1644.285714,0.019063407,19.57142857,18,0.2,1.52173913,50
4,-2,0,1364.5,0.015754561,29.5,5.5,0.057142857,1.842105263,19
6,3,0,1682.333333,0.014931564,25.5,11,0.085714286,1.944444444,38
9,5,0,1732.666667,0.008104738,12.77777778,13.5,0.128571429,3.58974359,36
9,6,0,1660.111111,0.013081395,8.666666667,13.5,0.128571429,2.222222222,36
1,-4,0,1826,0.019652462,14,2.5,0.014285714,1.473684211,0
3,2,0,1536,0.013070539,27.66666667,6.5,0.042857143,2.222222222,20
4,4,0,1728.75,0,15.5,6,0.057142857,70,29
1,-8,0,1647,0.013075965,1,1.5,0.014285714,2.222222222,0
4,0,22,1294,0.000630141,6.5,6,0.1,4.210526316,2
2,-4,84,1294,0.000464437,6,3,0.05,5.714285714,1
6,5,28.5,1294,0.000464468,4,9,0.15,5.714285714,2
1,-1,8,367,0.000298607,10,1.5,0.025,8.888888889,1
1,1,0,1678,0,6,1.5,0.025,40,3
2,1,38.5,1678,0.000298646,4,3,0.05,8.888888889,0
6,3,29.5,1186.5,0.000630224,8.833333333,9,0.15,4.210526316,2
2,0,31,1294,0.000895344,9.5,3,0.05,2.962962963,0
4,-2,0,1294,0.000630182,3,6,0.1,4.210526316,0
3,1,0,1294,0.000630266,4.666666667,4.5,0.075,4.210526316,0
2,0,27,1294,0.000298626,19.5,3,0.05,8.888888889,0
5,3,2.5,1294,0.000895285,4.2,7.5,0.125,2.962962963,0
2,-2,83.5,1294,0.000630099,1.5,3,0.05,4.210526316,2
1,-5,7.5,1377,0.017732402,28,2.5,0.04,0.757575758,2
4,4,11,1007.5,0,8.5,9,0.16,25,5
6,5,6.5,1195.333333,0.015322581,16.5,15,0.24,0.877192982,38
1,-3,0,841,0.015330823,22,2.5,0.04,0.877192982,0
2,-1,7.5,521,0.001616379,9.5,3.5,0.08,8.333333333,4
4,2,0,1659,0.002961766,8.5,7.5,0.16,4.545454545,32
4,0,0,1574.25,0.00861141,10.25,7.5,0.16,1.5625,8
3,-1,21,679.3333333,0.001617251,3.666666667,6,0.12,8.333333333,1
1,1,0,1722,0,15,1,0.2,5,3
4,3,0,950.5,0.001037344,21.75,6,0.8,1.25,5
5,-1,0,1523.2,0.001942502,16,7.5,0.333333333,0.5,18
6,4,19.5,1594,0.001780742,33.83333333,9,0.4,0.545454545,41
2,0,0,1399,0.000161896,25.5,3,0.133333333,6,30
2,2,0,1817.5,0,14.5,3,0.133333333,15,10
1,1,0,425,0,270,0,1,1,5
4,2,16.5,1647.5,0.014671776,18,6,0.125,0.219931271,34
1,-1,7.5,1212,0.006306125,2,1.5,0.03125,0.512,2
3,-2,8.5,1422,0.010136157,9.333333333,4.5,0.09375,0.31840796,21
2,1,183,1764,0.005398587,3,3,0.0625,0.598130841,8
1,-2,143.5,1939,0.005096377,6,1.5,0.03125,0.633663366,2
3,2,115,1822.333333,0.003633428,3,4.5,0.09375,0.888888889,11
1,-1,45.5,1939,0.001816897,8,1.5,0.03125,1.777777778,9
1,0,0,1714,0.006608152,16,1.5,0.03125,0.488549618,14
5,4,35,1688.4,0.009179865,9,7.5,0.15625,0.351648352,18
2,-2,52,1570,0.015376084,9,3,0.0625,0.209836066,10
5,0,0,1776.6,0.009784144,9.2,7.5,0.15625,0.329896907,23
2,2,0,1939,0,6,3,0.0625,32,23
2,-1,0,1678,0.011042759,8.5,3,0.0625,0.292237443,29
1,-1,1,286,0.000178699,8,1,0.011764706,56.66666667,0
2,-5,0,1138,0,5.5,3,0.023529412,85,1
7,-1,9.5,562.7142857,0,1,11.5,0.082352941,85,0
8,-4,0,802.25,0,8.375,12,0.094117647,85,1
9,9,0,642.7777778,0,6.111111111,13.5,0.105882353,85,5
12,9,1.5,816.8333333,0,4,14.5,0.141176471,85,1
3,1,0,830,0,1.666666667,4.5,0.035294118,85,1
1,-9,0,623,0.000178657,0,2.5,0.011764706,56.66666667,0
9,0,0,796.4444444,0,10.55555556,13,0.105882353,85,0
9,4,3,710.3333333,0,5.222222222,14.5,0.105882353,85,1
10,9,0,486.3,0.000178678,3.3,14.5,0.117647059,56.66666667,0
2,-7,0,1100.5,0,24,3,0.023529412,85,0
7,6,1.5,833.8571429,0.000178635,5.142857143,11,0.082352941,56.66666667,0
5,-4,0,653.4,0,9.4,7.5,0.058823529,85,0
3,-3,0,1469,0,23.33333333,4.5,0.1875,16,0
6,6,0,1469,0,14.5,9,0.375,16,0
6,5,0,1083.666667,0,5.666666667,9,0.375,16,1
1,-2,0,1469,0,1,1.5,0.0625,16,0
2,-2,56,1177.5,0.0195962,0.5,3,0.117647059,1.03030303,1
4,1,164,1394,0.014268728,1.75,6,0.235294118,1.416666667,4
3,1,7,1394,0.008928571,0.333333333,4.5,0.176470588,2.266666667,4
3,0,44.5,1366,0.007159905,2.666666667,4.5,0.176470588,2.833333333,5
3,3,47.5,1394,0,11,4.5,0.176470588,17,6
2,-1,7.5,1394,0.008939213,4,3,0.117647059,2.266666667,0
17,10,12,1511.294118,0.001565337,8.764705882,25.5,0.232876712,2.92,10
7,5,0,1120.142857,0.001565435,4.857142857,9,0.095890411,2.92,7
6,6,0,1106.833333,0,2.833333333,12,0.082191781,73,31
6,4,4.5,1515.5,0.001471786,3.166666667,12,0.082191781,3.106382979,2
2,-8,85.5,1075.5,0.001565533,1,3.5,0.02739726,2.92,0
2,-1,0,1283,0.001158712,3,5,0.02739726,3.945945946,2
5,4,56.5,1159.8,0.001846867,21,9.5,0.068493151,2.474576271,8
3,-1,52,1518,0.00184652,13,3,0.04109589,2.474576271,2
1,-4,0,1518,0.001846751,0,1.5,0.01369863,2.474576271,0
1,-16,5,1518,0.001659154,45,1.5,0.01369863,2.754716981,2
6,3,19,1568.333333,0.002034174,1.333333333,11.5,0.082191781,2.246153846,5
3,-3,1.5,1915,0.000939555,7.666666667,7.5,0.04109589,4.866666667,8
10,4,0,1275.9,0.001565631,14.3,25,0.136986301,2.92,4
4,3,15,1489.5,0.001846635,12.5,7,0.054794521,2.474576271,5
2,2,1,1646.5,0,2,5,0.1,20,14
10,5,0,702.8,0.000484027,3.9,10,0.5,5,3
5,3,6.5,1009,0.000484086,4.6,5,0.25,5,4
3,-7,5,950.3333333,0.000483969,4.333333333,3,0.15,5,0
15,13,0,1422.066667,0,14.73333333,15,0.375,40,19
4,0,0,1122.5,0,2,4,0.1,40,4
2,2,0,1901,0,2.5,2,0.05,40,0
15,0,0,1480.666667,0,5.533333333,15,0.375,40,6
4,-11,0,1511,0,1.5,4,0.1,40,2
1,1,0,644,0,1,1,1,1,2
4,4,0,1273,0,3.25,0,0.19047619,21,0
6,1,0,866.8333333,0,4.333333333,0,0.285714286,21,2
5,2,0,628,0,2,0,0.238095238,21,2
2,-4,0,1569,0.000162338,15.5,0,0.095238095,14,2
3,-1,0,1040.333333,0,4.333333333,0,0.142857143,21,2
1,-1,0,1273,0.000541067,14,0,0.047619048,4.2,0
2,1,0,1920,0.061060107,8.5,5,0.083333333,0.034042553,34
2,1,0,1627,0.007539648,11,5,0.083333333,0.275862069,7
1,0,0,1883,0.048635773,21,2.5,0.041666667,0.042742654,68
1,0,0,1952,0.039630977,23,2.5,0.041666667,0.052459016,56
1,0,0,993,0.037641861,2,0,0.041666667,0.055235903,12
1,0,0,1883,0.016896283,21,2.5,0.041666667,0.123076923,0
8,7,10,1524.875,0.065373625,9.25,18.5,0.333333333,0.031788079,44
1,-1,0,1952,0.008145581,29,2.5,0.041666667,0.255319149,60
3,1,9,1657,0.065168442,5,7.5,0.125,0.031893688,34
1,0,0,1883,0.016894819,8,2.5,0.041666667,0.123076923,131
1,-7,0,1538,0.066017316,26,2.5,0.041666667,0.03147541,7
1,1,14.5,1589,0,31,2.5,0.041666667,24,41
1,-2,0,1845,0.065379286,6,2.5,0.041666667,0.031788079,0
2,2,0,1544.5,0,9.5,3,0.4,5,21
3,1,7,1497,0.006268997,1.333333333,4.5,0.6,0.151515152,7
3,0,0,1434.666667,0.090289608,9.666666667,7.5,0.272727273,0.034591195,74
3,1,268,1314,0.087333144,10,7.5,0.272727273,0.035772358,26
2,0,0,1314,0.086931818,12.5,2.5,0.181818182,0.035947712,5
2,1,0,1880,0.072037511,13.5,5,0.181818182,0.043392505,50
1,1,0,1880,0,75,0,0.090909091,11,169
2,-4,0,1634,0.063770795,8,5,0.044444444,0.652173913,1
2,-1,33,1901.5,0.056533828,12.5,5,0.044444444,0.737704918,4
3,1,0,1324,0.05380334,9.666666667,7.5,0.066666667,0.775862069,22
3,3,20,1634.333333,0,5.666666667,1,0.066666667,45,10
6,-2,13,1446,0.034482759,7.333333333,8,0.133333333,1.216216216,19
2,-3,12.5,1330,0.052460539,12,5,0.044444444,0.796460177,9
2,-4,0,1330,0.038640596,4.5,1.5,0.044444444,1.084337349,0
4,2,0,1666.5,0.061574074,14.25,10,0.088888889,0.676691729,7
5,4,60,1502.8,0.039962825,33.2,11.5,0.111111111,1.046511628,16
8,5,10.5,1629.25,0.00233209,24.625,13,0.177777778,18,41
6,2,0,1634,0.063829787,3.666666667,15,0.133333333,0.652173913,2
1,-1,0,1851,0.038604651,6,2.5,0.022222222,1.084337349,1
1,-1,0,1634,0.066020314,4,2.5,0.022222222,0.629370629,0
3,0,0,1734,0.00776461,4.333333333,4,0.069767442,1.131578947,18
1,-3,0,1219,0.006441718,12,1.5,0.023255814,1.365079365,0
3,3,0,1198.666667,0,6.333333333,4.5,0.069767442,43,9
4,2,1.5,1502,0.006443035,6,5.5,0.093023256,1.365079365,5
2,-1,1.5,1502,0.005830606,2,5,0.046511628,1.50877193,2
6,4,0,1192.666667,0.004095843,4.333333333,9,0.139534884,2.15,11
5,-1,0,1502,0.00460688,4.6,8.5,0.11627907,1.911111111,6
1,0,1.5,1336,0.005525993,7,1.5,0.023255814,1.592592593,0
3,-2,0,1757.333333,0.007459636,9,7.5,0.069767442,1.178082192,12
3,2,2.5,1143.666667,0.005524862,8,4.5,0.069767442,1.592592593,2
1,-2,0,1580,0.008273749,6,0,0.023255814,1.061728395,1
2,-1,0,1320,0.002150758,5,3,0.046511628,4.095238095,8
3,2,3.5,1334.333333,0.006440401,10,7.5,0.069767442,1.365079365,3
1,-4,0,1502,0.004605937,5,1.5,0.023255814,1.911111111,3
5,2,0,1734,0.006950123,3.4,7,0.11627907,1.264705882,14
1,1,0,1918,0,134,2.5,1,1,0
2,-6,0,1224,0.001363395,8,5,0.033898305,2.87804878,0
4,2,0,1224,0.001662124,7,10,0.06779661,2.36,0
8,4,12.5,1224,0.001363485,4.375,17.5,0.13559322,2.87804878,11
4,2,14.5,1224,0.001363576,3.75,10,0.06779661,2.87804878,10
2,0,0,1224,0.001363667,13,5,0.033898305,2.87804878,0
2,-2,6,1224,0.000964609,7,5,0.033898305,4.068965517,4
4,-5,0,1224,0.000964673,1.5,7.5,0.06779661,4.068965517,0
9,0,34.5,1224,6.65E-05,3.444444444,22.5,0.152542373,59,19
2,-4,17.5,1224,0.001363213,35.5,5,0.033898305,2.87804878,13
2,2,2.5,1224,0,5.5,5,0.033898305,59,1
1,-1,0,1224,0.001363123,0,0,0.016949153,2.87804878,0
6,4,4.5,1224,0.001363304,7,15,0.101694915,2.87804878,3
9,7,25.5,1224,0,3.888888889,22.5,0.152542373,59,16
1,0,0,1844,0.001661903,6,2.5,0.016949153,2.36,21
2,1,10,1224,0.001363032,9,5,0.033898305,2.87804878,6
1,-3,0,1224,0.001662013,1,2.5,0.016949153,2.36,0
4,2,0,1703,0.002238106,5,6,0.285714286,0.451612903,0
2,1,0,1703,0.001444252,3,3,0.142857143,0.7,3
1,1,115,1294,0,56,1.5,0.071428571,14,15
2,-2,0,1703,0.002129964,5,3,0.142857143,0.474576271,1
1,-3,3,1703,0.002237944,1,1.5,0.071428571,0.451612903,0
4,2,0,1703,0.001841288,5.25,6,0.285714286,0.549019608,11
6,5,0,1891,0.011603301,11.83333333,6,0.054054054,0.674772036,29
2,-8,0,1413.5,0.00063501,1.5,3.5,0.018018018,12.33333333,1
1,-1,0,1891,0.000634965,21,1,0.009009009,12.33333333,17
10,-17,0,1190.6,0.000529213,0.8,13,0.09009009,14.8,7
16,16,7.5,989.9375,0,3.5625,37,0.144144144,111,11
14,7,0,1753.428571,0.00010588,4.285714286,23.5,0.126126126,74,22
27,26,21,1202.888889,0.0004234,4.62962963,37.5,0.243243243,18.5,34
1,-10,0,1246,0.00042343,0,2.5,0.009009009,18.5,0
7,-9,0,1741,0,4.142857143,12.5,0.063063063,111,11
10,-4,0,1536.7,0.000105872,1.9,22.5,0.09009009,74,26
1,-4,0,1891,0.00320965,98,1,0.009009009,2.43956044,80
11,1,16.5,910.5454545,0.000105865,3.454545455,14,0.099099099,74,18
5,4,0,1891,0.002151675,20.2,5,0.045045045,3.639344262,116
2,2,14,1405,0,6.5,5,0.166666667,12,11
1,-1,15.5,1345,0.001289833,4,2.5,0.083333333,1.411764706,9
5,4,39,1223.8,0.003793051,4,12.5,0.416666667,0.48,40
1,-1,0,1613,0.00781013,8,2.5,0.083333333,0.233009709,2
2,1,5.5,1479,0.005991203,9.5,5,0.166666667,0.303797468,14
1,-4,26.5,1345,0.004171723,2,2.5,0.083333333,0.436363636,6
3,1,0,1690.333333,0.038996139,1.333333333,7.5,0.214285714,0.277227723,0
1,-3,55,1953,0.042791056,15,2.5,0.071428571,0.252252252,4
4,4,0,1556.75,0,17.25,7.5,0.285714286,14,22
2,-2,0,1943,0.001931994,6,5,0.142857143,5.6,51
4,1,18,1721.75,0.038966049,2.25,10,0.285714286,0.277227723,17
1,1,23,1113,0,13,1.5,1,1,8
2,-10,0,1170,0.001585447,2.5,4,0.026315789,8,0
12,2,0,1457.083333,0.001084961,5.333333333,18,0.157894737,11.69230769,34
9,9,0,950.1111111,0,7.444444444,13.5,0.118421053,76,5
7,4,4,1055.571429,0.000584893,1.714285714,11.5,0.092105263,21.71428571,6
10,6,8,1360.2,0.001085142,5.8,15,0.131578947,11.69230769,15
4,-9,2.5,1189.25,0.001085323,7,6,0.052631579,11.69230769,8
13,6,1,1277.692308,0.001085504,6.461538462,19.5,0.171052632,11.69230769,45
3,-6,0,1551,0,9,4.5,0.039473684,76,9
6,-1,0,1365.666667,0.000584795,4.166666667,13,0.078947368,21.71428571,23
3,-3,4,1098.333333,0.000584698,4,4.5,0.039473684,21.71428571,4
7,4,0,1174,0.000835143,6,10.5,0.092105263,15.2,14
2,2,0,1528,0,8,2.5,0.222222222,9,2
1,-1,0,1770,0,11,1.5,0.111111111,9,0
1,0,0,1770,0,15,1.5,0.111111111,9,0
1,0,0,1777,0.000497284,16,1.5,0.111111111,1.384615385,57
2,0,272,1770,0,10,2,0.222222222,9,50
1,0,0,1879,0.007649939,19,1.5,0.111111111,0.09,71
1,0,18,1026,0,5,1.5,0.111111111,9,5
2,-1,0,1899,0.000222025,29.5,5,0.035714286,22.4,0
2,0,0,1806,0,10.5,0,0.035714286,56,0
2,0,0,1899,0,21.5,0,0.035714286,56,0
10,10,0,1106,0,3.3,0,0.178571429,56,10
4,-6,0,1106,0,0,0,0.071428571,56,0
2,0,0,1899,0,60,0,0.035714286,56,0
1,0,0,1899,0,6,2.5,0.017857143,56,0
9,5,0,1810.888889,0,14.22222222,0,0.160714286,56,0
3,-9,0,1837,0.000222045,16.33333333,5,0.053571429,22.4,1
1,-1,0,1899,0,17,2.5,0.017857143,56,0
2,-7,0,1899,0,34.5,0,0.035714286,56,0
2,0,0,1899,0.000222005,84,5,0.035714286,22.4,3
4,0,0,1899,0,3,0,0.071428571,56,0
12,11,0,1891.25,0,30.25,15,0.214285714,56,16
3,1,0,1015.333333,0,18.66666667,4.5,0.3,10,10
4,4,5,988.5,0,10.75,6,0.4,10,1
1,-2,0,908,0.001721763,5,1.5,0.1,2,0
2,-2,1,908,0,11.5,3,0.2,10,0
1,0,5.5,1212,0.000757914,12,1.5,0.5,0.235294118,7
1,1,0,1934,0,14,1.5,0.5,2,7
1,1,0,955,0,433,2.5,0.5,2,0
1,0,0,337,0,591,2.5,0.5,2,0
2,2,0,1078.5,0,6,3,1,2,6
1,1,0,1799,0,13,0,1,1,8
2,-1,12.5,1532,0.00195122,9.5,5,0.054054054,1.85,10
5,4,17,1637.4,0.003169804,20.6,10,0.135135135,1.138461538,35
2,2,19,1405,0,11,3,0.054054054,37,20
3,-1,1.5,1597,0.00195141,1,7.5,0.081081081,1.85,9
4,1,2.5,1573.5,0.00170765,2,8,0.108108108,2.114285714,7
3,2,0,1242.666667,0.001707817,3,4,0.081081081,2.114285714,3
1,-1,0,1727,0.001463986,0,1.5,0.027027027,2.466666667,2
1,-1,0,1727,0.00014647,1,1.5,0.027027027,24.66666667,3
3,2,5,1405,0.000585823,5.333333333,5.5,0.081081081,6.166666667,9
1,-3,46,1895,0.002292236,8,1.5,0.027027027,1.574468085,6
1,0,0,1615,0.001073799,7,1.5,0.027027027,3.363636364,2
1,-1,18,1727,0.004339347,2,1.5,0.027027027,0.831460674,0
4,2,4.5,1577,0.002292459,7.5,8,0.108108108,1.574468085,38
2,1,0,1615,0.001464129,12,3,0.054054054,2.466666667,24
1,0,24.5,1895,0.004338924,7,1.5,0.027027027,0.831460674,6
1,-2,14.5,1449,0.000585766,1,2.5,0.027027027,6.166666667,2
2,-3,7,1615,0.004095963,7,2.5,0.054054054,0.880952381,6
1,0,0,1605,0.001760563,7,0,0.25,0.210526316,18
1,1,0,1896,0,15,0,0.25,4,13
2,1,0,1631,0.005095895,22.5,0,0.5,0.072727273,28
1,-10,9.5,1922,0.004976059,6,2.5,0.008849558,2.132075472,174
4,-1,5.5,1404,0.029803811,24,10,0.03539823,0.355905512,3
11,-15,83,1922,0.004976526,5.545454545,27.5,0.097345133,2.132075472,19
26,17,4.5,1901.923077,0.004742229,35.42307692,60,0.230088496,2.237623762,37
5,5,0,1847,0,57.2,12.5,0.044247788,113,14
9,5,338.5,1881.444444,0.004742675,36.11111111,22.5,0.079646018,2.237623762,60
4,0,0,1922,0.004273504,52,10,0.03539823,2.483516484,39
4,1,0,1739.5,0.00328762,12,10,0.03539823,3.228571429,11
3,0,206.5,1847,0.003287929,5.666666667,7.5,0.026548673,3.228571429,0
5,1,0,1838.8,0.001879523,31.4,12.5,0.044247788,5.65,2
5,4,0,1922,0.029806609,23.8,12.5,0.044247788,0.355905512,0
4,-4,0,1847,0.001879169,37.75,10,0.03539823,5.65,40
8,2,0,1663,0.029938996,18,20,0.07079646,0.354231975,41
3,-1,2.5,1847,0.003288238,19.66666667,7.5,0.026548673,3.228571429,0
3,-5,0,1748,0.030405405,43,2.5,0.026548673,0.348765432,94
4,-1,0,1847,0.001879699,39.75,10,0.03539823,5.65,8
8,3,0,1821.375,0.001879346,44.125,20,0.07079646,5.65,43
6,2,28.5,1922,0.029801014,12.16666667,15,0.053097345,0.355905512,6
1,0,0,516,0.029678918,12,1.5,0.25,0.028469751,1
1,0,0,404,0.029685189,14,1.5,0.25,0.028469751,0
1,0,0,404,0.027895182,51,1.5,0.25,0.03030303,5
1,1,0,1253,0,3,1.5,0.25,4,68
7,-3,0,889.7142857,0.004687793,3.857142857,16,0.114754098,2.44,1
1,-6,0,1875,0.000563275,6,1.5,0.016393443,20.33333333,0
2,1,0,824,0.000562852,12,5,0.032786885,20.33333333,3
6,6,0,1183.5,0,3.166666667,9,0.098360656,61,4
13,12,0,1138.538462,0,30,13,0.213114754,61,3
1,-5,0,1901,0,21,1,0.016393443,61,0
7,-6,0,741.5714286,0.00056338,23.71428571,7,0.114754098,20.33333333,5
3,2,2.5,1055.666667,0.000563169,4,4.5,0.049180328,20.33333333,0
10,6,0,1251.2,0.001031508,4.4,20.5,0.163934426,11.09090909,28
3,0,0,908.6666667,0.000563063,0,4,0.049180328,20.33333333,0
3,-4,0,1901,0.004686914,3.333333333,3,0.049180328,2.44,0
1,-2,0,972,0.000562957,1,1,0.016393443,20.33333333,0
4,2,0,1629.5,0.000562746,14,7,0.06557377,20.33333333,5
1,1,0,1457,0,517,2.5,1,1,4
2,2,0,90.5,0,356.5,5,1,2,0
5,-14,0,1405.2,0.002104271,2.4,12.5,0.076923077,1.940298507,5
19,16,8,1409.842105,0.001947359,2.789473684,27.5,0.292307692,2.096774194,19
3,-9,0,1023.666667,0.001947481,50,5.5,0.046153846,2.096774194,9
2,2,0,1059,0,12.5,5,0.030769231,65,25
12,6,0,1378.25,0.001947603,5.916666667,20.5,0.184615385,2.096774194,2
6,-1,3,562,0.001947726,4.666666667,9,0.092307692,2.096774194,0
7,2,7,1636.428571,0.001036758,9.285714286,15.5,0.107692308,3.939393939,24
4,2,13.5,1129,0.0007541,23.25,6,0.061538462,5.416666667,17
5,1,8.5,1469.2,0.000942566,10.6,7.5,0.076923077,4.333333333,16
2,-3,0,698,0.002104139,10,5,0.030769231,1.940298507,17
4,-2,0,1764.5,0.03871031,3.75,10,0.285714286,0.070886076,36
6,4,0,1811,0.019309939,6.666666667,15,0.428571429,0.14213198,80
2,0,0,1617,0.00245098,9.5,5,0.142857143,1.12,47
2,2,0,1613,0,7,5,0.142857143,14,25
11,8,0,1657.727273,0,2.727272727,11,0.5,22,13
3,3,0,1696,0,0.333333333,3,0.136363636,22,0
1,-6,0,1190,0,6,1,0.045454545,22,0
7,-4,0,775.5714286,0,1.142857143,7,0.318181818,22,0
2,2,0,1485,0,6.5,3,0.222222222,9,5
7,5,0,1267.428571,6.76E-05,16.85714286,10.5,0.777777778,9,48
1,0,0,1950,0.072459745,118,0,0.333333333,0.022988506,44
1,1,0,1950,0,92,0,0.333333333,3,59
1,0,0,1940,0.12791343,65,0,0.333333333,0.013015184,15
1,1,0,1694,0,252,0,1,1,16
1,0,0,92,0,24,0,0.142857143,7,0
1,0,0,92,0,5,0,0.142857143,7,0
3,2,0,92,0,8.666666667,0,0.428571429,7,0
1,1,0,92,0,1,0,0.142857143,7,0
1,0,0,92,0,5,0,0.142857143,7,0
8,5,0,309.5,0.000686625,4.25,12,0.25,4.266666667,1
3,-1,6,193.3333333,0,18.66666667,4.5,0.09375,32,0
4,0,0,1826,0.000137363,22.25,6,0.125,21.33333333,8
4,3,0,524.25,0,4.5,6,0.125,32,2
1,1,0,855,0,14,1.5,0.03125,32,0
1,-2,0,388,0,11,1.5,0.03125,32,1
